Atom_Index, Neighbour_Index, distance
31,91,7.41048
31,95,9.07595
31,96,9.80314
31,97,8.28517
31,98,6.41766
31,99,7.41048
31,100,8.28517
31,101,8.28517
31,102,6.41766
31,103,5.24
31,104,9.80314
31,106,9.80314
31,107,7.41048
32,0,7.41048
32,2,9.80314
32,3,9.80314
32,4,7.41048
32,5,8.28517
32,6,6.41766
32,7,9.80314
32,8,5.24
32,9,8.28517
32,10,6.41766
32,11,8.28517
32,12,7.41048
32,13,8.28517
32,14,9.80314
32,15,6.41766
32,16,7.41048
32,17,3.70524
32,18,6.41766
32,19,6.41766
32,20,5.24
32,21,3.70524
32,22,6.41766
32,23,3.70524
32,24,5.24
32,25,8.28517
32,26,8.28517
32,27,6.41766
32,28,5.24
32,29,3.70524
32,30,3.70524
32,31,6.41766
32,33,3.70524
32,34,3.70524
32,35,3.70524
32,36,9.07595
32,40,9.07595
32,41,9.80314
32,42,9.80314
32,44,7.41048
32,45,9.80314
32,46,9.80314
32,48,9.07595
32,49,9.80314
32,51,9.80314
32,52,9.07595
32,53,6.41766
32,54,9.80314
32,55,9.80314
32,56,7.41048
32,57,6.41766
32,58,9.80314
32,59,8.28517
32,60,7.41048
32,61,9.80314
32,63,9.80314
32,64,7.41048
32,65,6.41766
32,66,8.28517
32,67,9.80314
32,68,5.24
32,69,6.41766
32,70,8.28517
32,71,8.28517
32,72,9.07595
32,74,9.80314
32,75,9.80314
32,76,9.07595
32,77,9.80314
32,78,6.41766
32,79,9.80314
32,80,7.41048
32,81,9.80314
32,82,6.41766
32,83,8.28517
32,84,9.07595
32,85,9.80314
32,86,9.80314
32,87,6.41766
32,88,9.07595
32,89,6.41766
32,90,6.41766
32,91,6.41766
32,92,7.41048
32,93,6.41766
32,94,6.41766
32,95,3.70524
32,96,7.41048
32,97,9.80314
32,98,8.28517
32,99,6.41766
32,100,7.41048
32,101,6.41766
32,102,3.70524
32,103,6.41766
32,104,5.24
32,105,6.41766
32,106,3.70524
32,107,3.70524
33,0,3.70524
33,1,7.41048
33,2,6.41766
33,3,6.41766
33,4,8.28517
33,5,7.41048
33,6,6.41766
33,7,9.80314
33,8,3.70524
33,9,5.24
33,10,3.70524
33,11,6.41766
33,12,8.28517
33,13,7.41048
33,14,9.80314
33,15,6.41766
33,17,7.41048
33,18,9.80314
33,19,9.80314
33,20,8.28517
33,21,5.24
33,22,8.28517
33,23,6.41766
33,24,3.70524
33,25,5.24
33,26,6.41766
33,27,3.70524
33,28,8.28517
33,29,5.24
33,30,6.41766
33,31,8.28517
33,32,3.70524
33,34,3.70524
33,35,3.70524
33,36,6.41766
33,37,9.07595
33,38,9.80314
33,39,9.80314
33,40,9.80314
33,41,9.07595
33,42,9.80314
33,44,6.41766
33,45,7.41048
33,46,8.28517
33,47,9.80314
33,48,9.80314
33,49,9.07595
33,51,9.80314
33,53,9.07595
33,56,9.80314
33,57,7.41048
33,59,9.80314
33,60,6.41766
33,61,7.41048
33,62,9.80314
33,63,8.28517
33,64,9.80314
33,65,7.41048
33,66,9.80314
33,68,6.41766
33,69,5.24
33,70,8.28517
33,71,8.28517
33,72,6.41766
33,73,9.07595
33,74,6.41766
33,75,6.41766
33,76,9.80314
33,77,9.07595
33,78,6.41766
33,79,9.80314
33,80,6.41766
33,81,7.41048
33,82,3.70524
33,83,6.41766
33,84,9.80314
33,85,9.07595
33,86,9.80314
33,87,6.41766
33,89,9.07595
33,90,9.80314
33,91,9.80314
33,92,9.80314
33,93,7.41048
33,94,8.28517
33,95,6.41766
33,96,6.41766
33,97,7.41048
33,98,6.41766
33,99,3.70524
33,100,9.80314
33,101,7.41048
33,102,6.41766
33,103,8.28517
33,104,6.41766
33,105,5.24
33,106,3.70524
33,107,3.70524
34,0,6.41766
34,1,9.80314
34,2,7.41048
34,3,8.28517
34,4,9.80314
34,5,9.80314
34,6,7.41048
34,8,6.41766
34,9,8.28517
34,10,5.24
34,11,8.28517
34,12,6.41766
34,13,6.41766
34,14,7.41048
34,15,3.70524
34,16,9.80314
34,17,6.41766
34,18,7.41048
34,19,8.28517
34,20,6.41766
34,21,3.70524
34,22,5.24
34,23,3.70524
34,24,3.70524
34,25,6.41766
34,26,5.24
34,27,3.70524
34,28,8.28517
34,29,6.41766
34,30,5.24
34,31,8.28517
34,32,3.70524
34,33,3.70524
34,35,3.70524
34,36,6.41766
34,37,9.80314
34,38,9.07595
34,39,9.80314
34,40,9.80314
34,41,9.80314
34,42,9.07595
34,44,6.41766
34,45,8.28517
34,46,7.41048
34,47,9.80314
34,48,6.41766
34,49,6.41766
34,50,9.07595
34,51,6.41766
34,52,9.80314
34,53,6.41766
34,54,9.07595
34,55,9.80314
34,56,6.41766
34,57,3.70524
34,58,7.41048
34,59,6.41766
34,60,3.70524
34,61,6.41766
34,62,7.41048
34,63,6.41766
34,64,8.28517
34,65,6.41766
34,66,7.41048
34,67,9.80314
34,68,3.70524
34,69,3.70524
34,70,5.24
34,71,6.41766
34,72,9.80314
34,74,9.07595
34,75,9.80314
34,78,9.07595
34,80,9.80314
34,82,7.41048
34,83,9.80314
34,84,9.80314
34,85,9.80314
34,86,9.07595
34,87,6.41766
34,89,9.80314
34,90,9.07595
34,91,9.80314
34,92,9.80314
34,93,8.28517
34,94,7.41048
34,95,6.41766
34,96,8.28517
34,97,9.80314
34,98,7.41048
34,99,6.41766
34,101,9.80314
34,102,7.41048
34,103,9.80314
34,104,8.28517
34,105,8.28517
34,106,5.24
34,107,6.41766
35,0,6.41766
35,1,9.80314
35,2,8.28517
35,3,7.41048
35,4,6.41766
35,5,6.41766
35,6,3.70524
35,7,7.41048
35,8,3.70524
35,9,6.41766
35,10,3.70524
35,11,5.24
35,12,9.80314
35,13,9.80314
35,15,7.41048
35,16,9.80314
35,17,6.41766
35,18,8.28517
35,19,7.41048
35,20,8.28517
35,21,6.41766
35,22,8.28517
35,23,5.24
35,24,6.41766
35,25,8.28517
35,26,8.28517
35,27,5.24
35,28,6.41766
35,29,3.70524
35,30,3.70524
35,31,5.24
35,32,3.70524
35,33,3.70524
35,34,3.70524
35,36,6.41766
35,37,9.80314
35,38,9.80314
35,39,9.07595
35,40,6.41766
35,41,6.41766
35,42,6.41766
35,43,9.07595
35,44,3.70524
35,45,6.41766
35,46,6.41766
35,47,7.41048
35,48,9.80314
35,49,9.80314
35,51,9.07595
35,52,9.80314
35,53,6.41766
35,54,9.80314
35,55,9.07595
35,56,8.28517
35,57,6.41766
35,58,9.80314
35,59,7.41048
35,60,6.41766
35,61,8.28517
35,62,9.80314
35,63,7.41048
35,64,6.41766
35,65,3.70524
35,66,6.41766
35,67,7.41048
35,68,3.70524
35,69,3.70524
35,70,6.41766
35,71,5.24
35,72,9.80314
35,74,9.80314
35,75,9.07595
35,76,9.80314
35,77,9.80314
35,78,6.41766
35,79,9.07595
35,80,8.28517
35,81,9.80314
35,82,6.41766
35,83,7.41048
35,87,9.07595
35,89,9.80314
35,90,9.80314
35,91,9.07595
35,93,9.80314
35,94,9.80314
35,95,7.41048
35,96,9.80314
35,98,9.80314
35,99,7.41048
35,100,9.80314
35,101,8.28517
35,102,6.41766
35,103,7.41048
35,104,8.28517
35,105,8.28517
35,106,6.41766
35,107,5.24
36,0,5.24
36,1,6.41766
36,2,3.70524
36,3,3.70524
36,4,7.41048
36,5,9.80314
36,6,8.28517
36,7,6.41766
36,8,7.41048
36,9,6.41766
36,10,3.70524
36,11,6.41766
36,12,7.41048
36,13,9.80314
36,14,6.41766
36,15,8.28517
36,16,9.07595
36,18,9.80314
36,19,9.80314
36,20,9.07595
36,21,9.80314
36,22,6.41766
36,23,9.80314
36,24,7.41048
36,25,6.41766
36,26,6.41766
36,27,3.70524
36,28,9.07595
36,29,9.80314
36,30,9.80314
36,31,6.41766
36,32,9.07595
36,33,6.41766
36,34,6.41766
36,35,6.41766
36,37,3.70524
36,38,3.70524
36,39,3.70524
36,40,5.24
36,41,8.28517
36,42,8.28517
36,43,6.41766
36,44,5.24
36,45,3.70524
36,46,3.70524
36,47,6.41766
36,48,5.24
36,49,8.28517
36,50,6.41766
36,51,8.28517
36,52,7.41048
36,54,9.80314
36,55,9.80314
36,56,7.41048
36,57,8.28517
36,58,6.41766
36,59,9.80314
36,60,5.24
36,61,3.70524
36,62,6.41766
36,63,3.70524
36,64,7.41048
36,65,8.28517
36,66,9.80314
36,67,6.41766
36,68,7.41048
36,69,3.70524
36,70,6.41766
36,71,6.41766
36,72,5.24
36,73,6.41766
36,74,8.28517
36,75,8.28517
36,76,7.41048
36,77,9.80314
36,79,9.80314
36,80,7.41048
36,81,6.41766
36,82,8.28517
36,83,9.80314
36,84,7.41048
36,85,9.80314
36,86,9.80314
36,88,9.07595
36,92,9.07595
36,93,9.80314
36,94,9.80314
36,96,7.41048
36,97,6.41766
36,98,9.80314
36,99,8.28517
36,100,9.07595
36,101,9.80314
36,103,9.80314
36,104,9.07595
36,105,6.41766
36,106,9.80314
36,107,9.80314
37,0,6.41766
37,1,5.24
37,2,3.70524
37,3,3.70524
37,4,6.41766
37,5,7.41048
37,6,6.41766
37,7,3.70524
37,8,9.80314
37,9,7.41048
37,10,6.41766
37,11,8.28517
37,12,6.41766
37,13,7.41048
37,14,3.70524
37,15,6.41766
37,16,6.41766
37,17,9.07595
37,18,6.41766
37,19,6.41766
37,20,9.80314
37,21,9.07595
37,22,6.41766
37,23,9.80314
37,24,9.80314
37,25,7.41048
37,26,8.28517
37,27,6.41766
37,28,9.80314
37,29,9.07595
37,30,9.80314
37,31,6.41766
37,33,9.07595
37,34,9.80314
37,35,9.80314
37,36,3.70524
37,38,3.70524
37,39,3.70524
37,40,3.70524
37,41,5.24
37,42,6.41766
37,43,3.70524
37,44,8.28517
37,45,5.24
37,46,6.41766
37,47,8.28517
37,48,3.70524
37,49,5.24
37,50,3.70524
37,51,6.41766
37,52,3.70524
37,53,7.41048
37,54,6.41766
37,55,6.41766
37,56,8.28517
37,57,7.41048
37,58,6.41766
37,59,9.80314
37,60,8.28517
37,61,5.24
37,62,8.28517
37,63,6.41766
37,64,8.28517
37,65,7.41048
37,66,9.80314
37,67,6.41766
37,69,7.41048
37,70,9.80314
37,71,9.80314
37,72,6.41766
37,73,5.24
37,74,8.28517
37,75,8.28517
37,76,6.41766
37,77,7.41048
37,78,9.80314
37,79,8.28517
37,80,9.80314
37,81,7.41048
37,82,9.80314
37,84,6.41766
37,85,7.41048
37,86,8.28517
37,87,9.80314
37,88,6.41766
37,89,9.07595
37,90,9.80314
37,91,9.80314
37,92,9.80314
37,93,9.07595
37,94,9.80314
37,96,9.80314
37,97,7.41048
37,99,9.80314
37,100,9.80314
37,101,9.07595
37,103,9.80314
37,105,9.07595
38,0,8.28517
38,1,8.28517
38,2,5.24
38,3,6.41766
38,4,8.28517
38,5,9.80314
38,6,7.41048
38,7,6.41766
38,9,9.80314
38,10,7.41048
38,11,9.80314
38,12,9.80314
38,14,7.41048
38,15,9.80314
38,16,9.80314
38,18,9.07595
38,19,9.80314
38,22,9.07595
38,24,9.80314
38,25,8.28517
38,26,7.41048
38,27,6.41766
38,28,9.80314
38,29,9.80314
38,30,9.07595
38,31,6.41766
38,33,9.80314
38,34,9.07595
38,35,9.80314
38,36,3.70524
38,37,3.70524
38,39,3.70524
38,40,3.70524
38,41,6.41766
38,42,5.24
38,43,3.70524
38,44,8.28517
38,45,6.41766
38,46,5.24
38,47,8.28517
38,48,6.41766
38,49,8.28517
38,50,5.24
38,51,8.28517
38,52,6.41766
38,53,9.80314
38,54,7.41048
38,55,8.28517
38,56,9.80314
38,57,9.80314
38,58,7.41048
38,60,6.41766
38,61,3.70524
38,62,5.24
38,63,3.70524
38,64,6.41766
38,65,6.41766
38,66,7.41048
38,67,3.70524
38,68,9.80314
38,69,6.41766
38,70,7.41048
38,71,8.28517
38,72,3.70524
38,73,3.70524
38,74,5.24
38,75,6.41766
38,76,3.70524
38,77,6.41766
38,78,7.41048
38,79,6.41766
38,80,8.28517
38,81,6.41766
38,82,7.41048
38,83,9.80314
38,84,6.41766
38,85,8.28517
38,86,7.41048
38,87,9.80314
38,88,6.41766
38,89,9.80314
38,90,9.07595
38,91,9.80314
38,92,9.80314
38,93,9.80314
38,94,9.07595
38,96,6.41766
38,97,3.70524
38,98,7.41048
38,99,6.41766
38,100,6.41766
38,101,6.41766
38,102,9.07595
38,103,6.41766
38,104,9.80314
38,105,6.41766
38,106,9.07595
38,107,9.80314
39,0,8.28517
39,1,8.28517
39,2,6.41766
39,3,5.24
39,4,9.80314
39,6,9.80314
39,7,7.41048
39,8,9.80314
39,9,8.28517
39,10,6.41766
39,11,7.41048
39,12,8.28517
39,13,9.80314
39,14,6.41766
39,15,7.41048
39,16,9.80314
39,18,9.80314
39,19,9.07595
39,20,9.80314
39,21,9.80314
39,22,6.41766
39,23,9.07595
39,25,9.80314
39,26,9.80314
39,27,7.41048
39,31,9.07595
39,33,9.80314
39,34,9.80314
39,35,9.07595
39,36,3.70524
39,37,3.70524
39,38,3.70524
39,40,6.41766
39,41,8.28517
39,42,8.28517
39,43,5.24
39,44,6.41766
39,45,3.70524
39,46,3.70524
39,47,5.24
39,48,3.70524
39,49,6.41766
39,50,3.70524
39,51,5.24
39,52,6.41766
39,53,9.80314
39,54,8.28517
39,55,7.41048
39,56,6.41766
39,57,6.41766
39,58,3.70524
39,59,7.41048
39,60,8.28517
39,61,6.41766
39,62,8.28517
39,63,5.24
39,64,9.80314
39,65,9.80314
39,67,7.41048
39,68,9.80314
39,69,6.41766
39,70,8.28517
39,71,7.41048
39,72,3.70524
39,73,3.70524
39,74,6.41766
39,75,5.24
39,76,6.41766
39,77,8.28517
39,78,9.80314
39,79,7.41048
39,80,6.41766
39,81,3.70524
39,82,6.41766
39,83,7.41048
39,84,3.70524
39,85,6.41766
39,86,6.41766
39,87,7.41048
39,88,6.41766
39,89,9.80314
39,90,9.80314
39,91,9.07595
39,92,6.41766
39,93,6.41766
39,94,6.41766
39,95,9.07595
39,96,8.28517
39,97,6.41766
39,98,9.80314
39,99,7.41048
39,100,9.80314
39,101,9.80314
39,103,9.07595
39,104,9.80314
39,105,6.41766
39,106,9.80314
39,107,9.07595
40,0,7.41048
40,1,6.41766
40,2,3.70524
40,3,6.41766
40,4,5.24
40,5,6.41766
40,6,3.70524
40,7,3.70524
40,8,7.41048
40,9,9.80314
40,10,8.28517
40,11,6.41766
40,12,9.07595
40,13,9.80314
40,14,6.41766
40,15,9.80314
40,16,7.41048
40,17,9.80314
40,18,6.41766
40,19,8.28517
40,20,9.07595
40,22,9.80314
40,23,9.80314
40,24,9.07595
40,25,6.41766
40,26,6.41766
40,27,6.41766
40,28,7.41048
40,29,6.41766
40,30,6.41766
40,31,3.70524
40,32,9.07595
40,33,9.80314
40,34,9.80314
40,35,6.41766
40,36,5.24
40,37,3.70524
40,38,3.70524
40,39,6.41766
40,41,3.70524
40,42,3.70524
40,43,3.70524
40,44,5.24
40,45,8.28517
40,46,8.28517
40,47,6.41766
40,48,7.41048
40,49,8.28517
40,50,6.41766
40,51,9.80314
40,52,5.24
40,53,8.28517
40,54,6.41766
40,55,8.28517
40,56,7.41048
40,58,9.80314
40,59,9.80314
40,60,7.41048
40,61,3.70524
40,62,6.41766
40,63,6.41766
40,64,5.24
40,65,3.70524
40,66,6.41766
40,67,3.70524
40,68,7.41048
40,69,8.28517
40,70,9.80314
40,71,6.41766
40,72,7.41048
40,73,6.41766
40,74,8.28517
40,75,9.80314
40,76,5.24
40,77,6.41766
40,78,8.28517
40,79,8.28517
40,80,7.41048
40,81,9.80314
40,83,9.80314
40,84,9.07595
40,85,9.80314
40,86,9.80314
40,88,7.41048
40,89,9.80314
40,90,9.80314
40,92,9.07595
40,96,9.07595
40,97,6.41766
40,98,9.80314
40,99,9.80314
40,100,7.41048
40,101,6.41766
40,102,9.80314
40,103,8.28517
40,104,9.07595
40,105,9.80314
40,107,9.80314
41,0,9.80314
41,1,7.41048
41,2,6.41766
41,3,8.28517
41,4,6.41766
41,5,5.24
41,6,3.70524
41,7,3.70524
41,8,6.41766
41,9,7.41048
41,10,6.41766
41,11,3.70524
41,12,9.80314
41,13,9.07595
41,14,6.41766
41,15,9.80314
41,16,6.41766
41,17,7.41048
41,18,3.70524
41,19,6.41766
41,20,6.41766
41,21,9.07595
41,22,6.41766
41,23,6.41766
41,25,9.07595
41,26,9.80314
41,27,9.80314
41,28,9.80314
41,29,7.41048
41,30,8.28517
41,31,6.41766
41,32,9.80314
41,33,9.07595
41,34,9.80314
41,35,6.41766
41,36,8.28517
41,37,5.24
41,38,6.41766
41,39,8.28517
41,40,3.70524
41,42,3.70524
41,43,3.70524
41,44,3.70524
41,45,5.24
41,46,6.41766
41,47,3.70524
41,48,8.28517
41,49,7.41048
41,50,6.41766
41,51,9.80314
41,52,3.70524
41,53,5.24
41,54,3.70524
41,55,6.41766
41,56,3.70524
41,57,7.41048
41,58,6.41766
41,59,6.41766
41,61,7.41048
41,62,9.80314
41,63,9.80314
41,64,8.28517
41,65,5.24
41,66,8.28517
41,67,6.41766
41,68,8.28517
41,69,7.41048
41,70,9.80314
41,71,6.41766
41,72,9.80314
41,73,7.41048
41,74,9.80314
41,76,6.41766
41,77,5.24
41,78,8.28517
41,79,8.28517
41,80,6.41766
41,81,7.41048
41,82,9.80314
41,83,8.28517
41,84,9.80314
41,85,9.07595
41,86,9.80314
41,88,6.41766
41,89,7.41048
41,90,8.28517
41,91,9.80314
41,92,6.41766
41,93,9.07595
41,94,9.80314
41,95,9.80314
41,97,9.07595
41,100,9.80314
41,101,7.41048
41,103,9.80314
41,104,9.80314
41,105,9.07595
41,107,9.80314
42,1,9.80314
42,2,7.41048
42,3,9.80314
42,4,8.28517
42,5,8.28517
42,6,5.24
42,7,6.41766
42,8,8.28517
42,9,9.80314
42,10,7.41048
42,11,6.41766
42,14,9.07595
42,16,9.80314
42,18,7.41048
42,19,9.80314
42,20,9.80314
42,22,9.07595
42,23,9.80314
42,25,9.80314
42,26,9.07595
42,27,9.80314
42,28,9.80314
42,29,8.28517
42,30,7.41048
42,31,6.41766
42,32,9.80314
42,33,9.80314
42,34,9.07595
42,35,6.41766
42,36,8.28517
42,37,6.41766
42,38,5.24
42,39,8.28517
42,40,3.70524
42,41,3.70524
42,43,3.70524
42,44,3.70524
42,45,6.41766
42,46,5.24
42,47,3.70524
42,48,9.80314
42,49,9.80314
42,50,7.41048
42,52,6.41766
42,53,8.28517
42,54,5.24
42,55,8.28517
42,56,6.41766
42,57,9.80314
42,58,7.41048
42,59,8.28517
42,60,9.80314
42,61,6.41766
42,62,7.41048
42,63,8.28517
42,64,6.41766
42,65,3.70524
42,66,5.24
42,67,3.70524
42,68,6.41766
42,69,6.41766
42,70,7.41048
42,71,3.70524
42,72,8.28517
42,73,6.41766
42,74,7.41048
42,75,9.80314
42,76,3.70524
42,77,3.70524
42,78,5.24
42,79,6.41766
42,80,3.70524
42,81,6.41766
42,82,7.41048
42,83,6.41766
42,84,9.80314
42,85,9.80314
42,86,9.07595
42,88,6.41766
42,89,8.28517
42,90,7.41048
42,91,9.80314
42,92,6.41766
42,93,9.80314
42,94,9.07595
42,95,9.80314
42,96,9.80314
42,97,6.41766
42,98,9.07595
42,99,9.80314
42,100,6.41766
42,101,3.70524
42,102,7.41048
42,103,6.41766
42,104,6.41766
42,105,6.41766
42,106,9.07595
42,107,6.41766
43,0,9.80314
43,1,8.28517
43,2,6.41766
43,3,7.41048
43,4,8.28517
43,5,8.28517
43,6,6.41766
43,7,5.24
43,8,9.80314
43,10,9.80314
43,11,7.41048
43,12,9.80314
43,13,9.80314
43,14,6.41766
43,15,9.07595
43,16,8.28517
43,17,9.80314
43,18,6.41766
43,19,7.41048
43,20,9.80314
43,22,9.80314
43,23,9.07595
43,25,9.80314
43,26,9.80314
43,27,9.07595
43,29,9.80314
43,30,9.80314
43,31,7.41048
43,35,9.07595
43,36,6.41766
43,37,3.70524
43,38,3.70524
43,39,5.24
43,40,3.70524
43,41,3.70524
43,42,3.70524
43,44,6.41766
43,45,8.28517
43,46,8.28517
43,47,5.24
43,48,6.41766
43,49,6.41766
43,50,3.70524
43,51,7.41048
43,52,3.70524
43,53,6.41766
43,54,3.70524
43,55,5.24
43,56,6.41766
43,57,9.80314
43,58,8.28517
43,59,7.41048
43,60,9.80314
43,61,6.41766
43,62,8.28517
43,63,7.41048
43,64,8.28517
43,65,6.41766
43,66,8.28517
43,67,5.24
43,68,9.80314
43,69,9.80314
43,71,7.41048
43,72,6.41766
43,73,3.70524
43,74,6.41766
43,75,7.41048
43,76,3.70524
43,77,3.70524
43,78,6.41766
43,79,5.24
43,80,6.41766
43,81,8.28517
43,82,9.80314
43,83,7.41048
43,84,6.41766
43,85,6.41766
43,86,6.41766
43,87,9.07595
43,88,3.70524
43,89,6.41766
43,90,6.41766
43,91,7.41048
43,92,6.41766
43,93,9.80314
43,94,9.80314
43,95,9.07595
43,96,9.80314
43,97,6.41766
43,98,9.80314
43,99,9.07595
43,100,8.28517
43,101,6.41766
43,102,9.80314
43,103,7.41048
43,104,9.80314
43,105,9.80314
43,107,9.07595
44,0,7.41048
44,1,9.80314
44,2,8.28517
44,3,6.41766
44,4,7.41048
44,5,6.41766
44,6,3.70524
44,7,6.41766
44,8,5.24
44,9,6.41766
44,10,3.70524
44,11,3.70524
44,12,9.07595
44,14,9.80314
44,15,9.80314
44,16,9.07595
44,17,9.80314
44,18,6.41766
44,19,9.80314
44,20,7.41048
44,21,9.80314
44,22,6.41766
44,23,8.28517
44,24,9.07595
44,25,9.80314
44,26,9.80314
44,27,6.41766
44,28,9.07595
44,29,6.41766
44,30,6.41766
44,31,6.41766
44,32,7.41048
44,33,6.41766
44,34,6.41766
44,35,3.70524
44,36,5.24
44,37,8.28517
44,38,8.28517
44,39,6.41766
44,40,5.24
44,41,3.70524
44,42,3.70524
44,43,6.41766
44,45,3.70524
44,46,3.70524
44,47,3.70524
44,48,7.41048
44,50,9.80314
44,51,9.80314
44,52,7.41048
44,53,8.28517
44,54,6.41766
44,55,9.80314
44,56,5.24
44,57,8.28517
44,58,6.41766
44,59,8.28517
44,60,7.41048
44,61,8.28517
44,62,9.80314
44,63,6.41766
44,64,7.41048
44,65,3.70524
44,66,6.41766
44,67,6.41766
44,68,5.24
44,69,3.70524
44,70,6.41766
44,71,3.70524
44,72,7.41048
44,73,9.80314
44,75,9.80314
44,76,7.41048
44,77,6.41766
44,78,8.28517
44,79,9.80314
44,80,5.24
44,81,6.41766
44,82,8.28517
44,83,8.28517
44,84,9.07595
44,88,9.07595
44,89,9.80314
44,90,9.80314
44,92,7.41048
44,93,9.80314
44,94,9.80314
44,96,9.07595
44,97,9.80314
44,99,9.80314
44,100,9.07595
44,101,6.41766
44,102,9.80314
44,103,9.80314
44,104,7.41048
44,105,6.41766
44,106,9.80314
44,107,8.28517
45,0,6.41766
45,1,7.41048
45,2,6.41766
45,3,3.70524
45,4,9.80314
45,5,7.41048
45,6,6.41766
45,7,8.28517
45,8,6.41766
45,9,5.24
45,10,3.70524
45,11,3.70524
45,12,6.41766
45,13,9.07595
45,14,6.41766
45,15,6.41766
45,16,9.80314
45,17,9.07595
45,18,6.41766
45,19,9.80314
45,20,6.41766
45,21,7.41048
45,22,3.70524
45,23,6.41766
45,24,9.80314
45,25,9.07595
45,26,9.80314
45,27,6.41766
45,29,9.07595
45,30,9.80314
45,31,9.80314
45,32,9.80314
45,33,7.41048
45,34,8.28517
45,35,6.41766
45,36,3.70524
45,37,5.24
45,38,6.41766
45,39,3.70524
45,40,8.28517
45,41,5.24
45,42,6.41766
45,43,8.28517
45,44,3.70524
45,46,3.70524
45,47,3.70524
45,48,3.70524
45,49,7.41048
45,50,6.41766
45,51,6.41766
45,52,8.28517
45,53,7.41048
45,54,6.41766
45,55,9.80314
45,56,3.70524
45,57,5.24
45,58,3.70524
45,59,6.41766
45,60,8.28517
45,61,7.41048
45,62,9.80314
45,63,6.41766
45,65,7.41048
45,66,9.80314
45,67,9.80314
45,68,8.28517
45,69,5.24
45,70,8.28517
45,71,6.41766
45,72,6.41766
45,73,7.41048
45,74,9.80314
45,75,8.28517
45,76,9.80314
45,77,7.41048
45,78,9.80314
45,80,6.41766
45,81,5.24
45,82,8.28517
45,83,8.28517
45,84,6.41766
45,85,9.07595
45,86,9.80314
45,87,9.80314
45,88,9.80314
45,89,9.07595
45,90,9.80314
45,92,6.41766
45,93,7.41048
45,94,8.28517
45,95,9.80314
45,96,9.80314
45,97,9.07595
45,99,9.80314
45,101,9.07595
45,104,9.80314
45,105,7.41048
45,107,9.80314
46,0,8.28517
46,1,9.80314
46,2,7.41048
46,3,6.41766
46,5,9.80314
46,6,7.41048
46,7,9.80314
46,8,8.28517
46,9,8.28517
46,10,5.24
46,11,6.41766
46,12,9.80314
46,14,9.07595
46,15,9.80314
46,18,9.07595
46,20,9.80314
46,22,7.41048
46,23,9.80314
46,24,9.80314
46,25,9.80314
46,26,9.07595
46,27,6.41766
46,29,9.80314
46,30,9.07595
46,31,9.80314
46,32,9.80314
46,33,8.28517
46,34,7.41048
46,35,6.41766
46,36,3.70524
46,37,6.41766
46,38,5.24
46,39,3.70524
46,40,8.28517
46,41,6.41766
46,42,5.24
46,43,8.28517
46,44,3.70524
46,45,3.70524
46,47,3.70524
46,48,6.41766
46,49,9.80314
46,50,7.41048
46,51,8.28517
46,52,9.80314
46,53,9.80314
46,54,7.41048
46,56,6.41766
46,57,8.28517
46,58,5.24
46,59,8.28517
46,60,6.41766
46,61,6.41766
46,62,7.41048
46,63,3.70524
46,64,9.80314
46,65,6.41766
46,66,7.41048
46,67,8.28517
46,68,6.41766
46,69,3.70524
46,70,5.24
46,71,3.70524
46,72,3.70524
46,73,6.41766
46,74,7.41048
46,75,6.41766
46,76,8.28517
46,77,6.41766
46,78,7.41048
46,79,9.80314
46,80,3.70524
46,81,3.70524
46,82,5.24
46,83,6.41766
46,84,6.41766
46,85,9.80314
46,86,9.07595
46,87,9.80314
46,88,9.80314
46,89,9.80314
46,90,9.07595
46,92,6.41766
46,93,8.28517
46,94,7.41048
46,95,9.80314
46,96,6.41766
46,97,6.41766
46,98,9.07595
46,99,6.41766
46,100,9.80314
46,101,6.41766
46,102,9.07595
46,103,9.80314
46,104,6.41766
46,105,3.70524
46,106,7.41048
46,107,6.41766
47,0,9.80314
47,2,9.80314
47,3,7.41048
47,4,9.80314
47,5,8.28517
47,6,6.41766
47,7,7.41048
47,8,8.28517
47,9,8.28517
47,10,6.41766
47,11,5.24
47,12,9.80314
47,14,9.80314
47,15,9.07595
47,16,9.80314
47,17,9.80314
47,18,6.41766
47,19,9.07595
47,20,8.28517
47,21,9.80314
47,22,6.41766
47,23,7.41048
47,27,9.07595
47,29,9.80314
47,30,9.80314
47,31,9.07595
47,33,9.80314
47,34,9.80314
47,35,7.41048
47,36,6.41766
47,37,8.28517
47,38,8.28517
47,39,5.24
47,40,6.41766
47,41,3.70524
47,42,3.70524
47,43,5.24
47,44,3.70524
47,45,3.70524
47,46,3.70524
47,48,6.41766
47,49,9.80314
47,50,8.28517
47,51,7.41048
47,52,6.41766
47,53,6.41766
47,54,3.70524
47,55,7.41048
47,56,3.70524
47,57,6.41766
47,58,3.70524
47,59,5.24
47,60,9.80314
47,61,9.80314
47,63,7.41048
47,64,9.80314
47,65,6.41766
47,66,8.28517
47,67,7.41048
47,68,8.28517
47,69,6.41766
47,70,8.28517
47,71,5.24
47,72,6.41766
47,73,8.28517
47,74,9.80314
47,75,7.41048
47,76,6.41766
47,77,3.70524
47,78,6.41766
47,79,7.41048
47,80,3.70524
47,81,3.70524
47,82,6.41766
47,83,5.24
47,84,6.41766
47,85,9.80314
47,86,9.80314
47,87,9.07595
47,88,6.41766
47,89,6.41766
